id,Temperature,Humidity,Light,CO2,HumidityRatio,Occupied
4119,22.39,17.4175,128.25,442,0.002909148,no
4120,22.365,17.39,126.5,441,0.002900099,no
4121,22.35666667,17.5,119,442.3333333,0.002917044,no
4122,22.39,17.525,110,442.25,0.002927187,no
4123,22.39,17.6,125,442.6666667,0.002939774,no
4124,22.365,17.6,116,442,0.002935286,no
4125,22.29,17.6,119,438,0.002921859,no
4126,22.29,17.6,116,440.5,0.002921859,no
4127,22.34,17.6,107,445,0.002930804,no
4128,22.29,17.6,107,439.5,0.002921859,no
4129,22.29,17.6,118,440.6666667,0.002921859,no
4130,22.29,17.675,100,440.5,0.002934369,no
4131,22.29,17.7,100,440,0.002938539,no
4132,22.29,17.7,100,442.75,0.002938539,no
4133,22.29,17.7,100,443,0.002938539,no
4134,22.2225,17.675,99.5,443.5,0.002922279,no
4135,22.2,17.7,87,445.5,0.002922406,no
4136,22.2,17.7,87,444.5,0.002922406,no
4137,22.2,17.7,105,441.25,0.002922406,no
4138,22.2,17.7,105,442,0.002922406,no
4139,22.175,17.745,90.5,440.25,0.002925392,no
4140,22.15,17.745,97.75,441.25,0.002920919,no
4141,22.175,17.79,93.25,441.5,0.002932845,no
4142,22.15,17.79,87,438.5,0.002928361,no
4143,22.1,17.79,87,445.3333333,0.00291941,no
4144,22.13333333,17.79,87,443.6666667,0.002925375,no
4145,22.125,17.815,70,438.75,0.002928011,no
4146,22.1,17.82333333,89.33333333,441,0.002924906,no
4147,22.1,17.865,91.75,438,0.002931776,no
4148,22.1,17.89,81,437,0.002935898,no
4149,22.1,17.89,81,446.25,0.002935898,no
4150,22.1,17.945,76.5,445.25,0.002944967,no
4151,22.05,17.945,63,443.5,0.002935962,no
4152,22.06666667,17.96333333,82.33333333,441.6666667,0.002941977,no
4153,22.025,17.9175,77.5,445.5,0.002926955,no
4154,22,17.9725,77.5,446.5,0.002931487,no
4155,22,18,78.5,445.25,0.002935994,no
4156,22,18,74,446,0.002935994,no
4157,21.96333333,18,74,443,0.002929403,no
4158,21.9725,18.05,74,440.5,0.00293923,no
4159,21.9725,18.025,69.75,441,0.00293514,no
4160,21.89,18.1,57,439.3333333,0.002932538,no
4161,21.89,18.1,69.75,437,0.002932538,no
4162,21.89,18.1,68,438,0.002932538,no
4163,21.89,18.1,68,446,0.002932538,no
4164,21.89,18.1,64.4,442,0.002932538,no
4165,21.85666667,18.16666667,62,442,0.002937377,no
4166,21.865,18.175,68,437.5,0.002940234,no
4167,21.865,18.2,68,441,0.002944297,no
4168,21.82333333,18.23,50,441.3333333,0.002941643,no
4169,21.84,18.245,57.25,440.5,0.002947088,no
4170,21.79,18.2,64.5,442.5,0.002930778,no
4171,21.79,18.2,64.5,436.5,0.002930778,no
4172,21.79,18.29,52,442,0.002945339,no
4173,21.745,18.29,54.5,440,0.002937213,no
4174,21.745,18.315,62,438.5,0.002941247,no
4175,21.745,18.34,62,442,0.00294528,no
4176,21.7,18.39,44,442,0.002945197,no
4177,21.7,18.39,51,441.5,0.002945197,no
4178,21.7,18.39,62.66666667,442,0.002945197,no
4179,21.7,18.39,58,441.75,0.002945197,no
4180,21.66666667,18.42666667,44,440.6666667,0.00294506,no
4181,21.7,18.4725,44,442.5,0.002958472,no
4182,21.65,18.445,44,443,0.002944986,no
4183,21.6,18.5,51,442.5,0.002944746,no
4184,21.6,18.5,53.75,446.5,0.002944746,no
4185,21.6,18.5,45.33333333,442,0.002944746,no
4186,21.6,18.525,47.75,442.5,0.002948744,no
4187,21.6,18.575,55,440.5,0.002956741,no
4188,21.56666667,18.6,55,440,0.002954678,no
4189,21.55,18.65,50.5,439.25,0.002959623,no
4190,21.5,18.6,37,442,0.002942587,no
4191,21.5,18.7,37,442,0.002958482,no
4192,21.5,18.7,37,438.75,0.002958482,no
4193,21.5,18.7,37,439,0.002958482,no
4194,21.5,18.7675,37,440.75,0.002969212,no
4195,21.5,18.79,37,440,0.002972789,no
4196,21.5,18.79,37,439.5,0.002972789,no
4197,21.445,18.815,37,440,0.002966705,no
4198,21.39,18.79,37,439,0.00295273,no
4199,21.39,18.815,43.75,439,0.002956677,no
4200,21.39,18.89,33.5,436.75,0.002968519,no
4201,21.39,18.89,38.33333333,440.3333333,0.002968519,no
4202,21.365,18.89,33.5,440.75,0.002963953,no
4203,21.365,18.89,33.5,443.25,0.002963953,no
4204,21.29,18.89,48,444,0.00295029,no
4205,21.29,18.945,33.5,435.75,0.002958921,no
4206,21.29,19,40.75,436.5,0.002967552,no
4207,21.32333333,19.03333333,48,440.3333333,0.002978895,no
4208,21.29,19.1,48,439,0.002983245,no
4209,21.29,19.1,48,438,0.002983245,no
4210,21.29,19.1,42.33333333,437.6666667,0.002983245,no
4211,21.272,19.16,39.5,439.75,0.002989344,no
4212,21.26,19.16666667,40.75,437.75,0.002988178,no
4213,21.2225,19.2,32.25,439.75,0.002986488,no
4214,21.2,19.2,36.5,437.5,0.002982347,no
4215,21.2,19.2,31,435.6666667,0.002982347,no
4216,21.2,19.2675,37,435.75,0.002992882,no
4217,21.2,19.29,19,443,0.002996394,no
4218,21.2,19.29,31,440.25,0.002996394,no
4219,21.15,19.34,31,439.5,0.002994947,no
4220,21.2,19.39,22,433.5,0.003012003,no
4221,21.1,19.39,19.75,433.5,0.002993478,no
4222,21.1,19.445,26.5,439.5,0.00300201,no
4223,21.125,19.5,19,439,0.00301519,no
4224,21.1,19.5,24,435,0.003010542,no
4225,21.1,19.55,24,437,0.003018299,no
4226,21.075,19.575,24,436,0.003017517,no
4227,21.03333333,19.5,24,438,0.002998177,no
4228,21.075,19.575,24,441.25,0.003017517,no
4229,21.03333333,19.6,24,440.3333333,0.003013627,no
4230,21,19.6,24,438,0.00300743,no
4231,21,19.675,24,436,0.003018994,no
4232,21,19.66,24,440.25,0.003016681,no
4233,21,19.79,24,444,0.003036726,no
4234,21,19.79,12,444,0.003036726,no
4235,20.945,19.79,6,437.2,0.003026424,no
4236,20.89,19.79,6,439.5,0.003016154,no
4237,20.9175,19.84,6,433.5,0.003028956,no
4238,20.89,19.84,6,439.25,0.003023812,no
4239,20.89,19.865,6,443.75,0.00302764,no
4240,20.85666667,19.82333333,6,446,0.003015039,no
4241,20.89,19.945,11.5,437,0.003039893,no
4242,20.865,19.945,13.5,435.75,0.003035198,no
4243,20.89,20,10,438,0.003048317,no
4244,20.85666667,20,9.333333333,441.3333333,0.003042041,no
4245,20.85666667,20,9.333333333,444.3333333,0.003042041,no
4246,20.815,19.9725,7,438.5,0.003030019,no
4247,20.815,20,7,438.75,0.003034212,no
4248,20.79,20,7,441.5,0.003029523,no
4249,20.79,20,10.5,438.75,0.003029523,no
4250,20.79,20,14,437.3333333,0.003029523,no
4251,20.79,20,14,438.75,0.003029523,no
4252,20.79,20.075,10.5,440,0.003040939,no
4253,20.79,20.15,14,440.5,0.003052356,no
4254,20.79,20.15,14,441,0.003052356,no
4255,20.79,20.2,14,439.3333333,0.003059967,no
4256,20.7225,20.245,14,436.75,0.003054033,no
4257,20.7225,20.29,14,435.75,0.003060855,no
4258,20.7225,20.245,14,436.75,0.003054033,no
4259,20.7,20.365,14,437.5,0.003067948,no
4260,20.7,20.39,14,440.75,0.003071733,no
4261,20.7,20.39,14,441,0.003071733,no
4262,20.7,20.5,14,433.75,0.003088387,no
4263,20.7,20.5,14,438,0.003088387,no
4264,20.7,20.525,14,442.75,0.003092172,no
4265,20.66666667,20.49666667,14,441,0.003081515,no
4266,20.7,20.575,14,436.5,0.003099742,no
4267,20.7,20.6,14,435,0.003103527,no
4268,20.7,20.6,4.666666667,441,0.003103527,no
4269,20.7,20.6,0,443,0.003103527,no
4270,20.7,20.65,0,439,0.003111098,no
4271,20.63333333,20.63333333,0,438,0.003095765,no
4272,20.7,20.7,0,436.5,0.003118668,no
4273,20.6,20.63333333,0,437.6666667,0.003089379,no
4274,20.6,20.7,0,438,0.00309941,no
4275,20.7,20.7,0,443,0.003118668,no
4276,20.6,20.7,0,439,0.00309941,no
4277,20.6,20.7,0,439,0.00309941,no
4278,20.6,20.7,0,440,0.00309941,no
4279,20.6,20.745,0,439.5,0.003106182,no
4280,20.6,20.79,0,431.6666667,0.003112953,no
4281,20.6,20.79,0,434.5,0.003112953,no
4282,20.6,20.89,0,437,0.003128002,no
4283,20.6,20.89,0,441.5,0.003128002,no
4284,20.55,20.89,0,431,0.003118323,no
4285,20.6,20.89,0,437,0.003128002,no
4286,20.6,20.96333333,0,433.6666667,0.003139038,no
4287,20.6,21.03333333,0,439.6666667,0.003149573,no
4288,20.6,21.05,0,439.5,0.003152081,no
4289,20.5,21,0,440,0.003125123,no
4290,20.5,21,0,436,0.003125123,no
4291,20.6,21,0,435,0.003144556,no
4292,20.5,21.15,0,440,0.003147558,no
4293,20.5,21.1,0,438,0.003140079,no
4294,20.5,21.1,0,435,0.003140079,no
4295,20.55,21.1,0,435,0.00314983,no
4296,20.5,21.1,0,434,0.003140079,no
4297,20.5,21.2,0,436,0.003155037,no
4298,20.5,21.245,0,439.5,0.003161768,no
4299,20.5,21.26,0,441.3333333,0.003164011,no
4300,20.5,21.245,0,442,0.003161768,no
4301,20.5,21.29,0,435.5,0.003168499,no
4302,20.5,21.29,0,436.5,0.003168499,no
4303,20.5,21.29,0,441.6666667,0.003168499,no
4304,20.5,21.29,0,442,0.003168499,no
4305,20.5,21.39,0,440,0.003183458,no
4306,20.5,21.39,0,437.25,0.003183458,no
4307,20.5,21.39,0,437,0.003183458,no
4308,20.5,21.445,0,435.5,0.003191685,no
4309,20.5,21.39,0,433.5,0.003183458,no
4310,20.5,21.39,0,436,0.003183458,no
4311,20.5,21.39,0,439,0.003183458,no
4312,20.5,21.495,0,438.5,0.003199165,no
4313,20.5,21.55,0,435.5,0.003207393,no
4314,20.46333333,21.56666667,0,438.6666667,0.003202594,no
4315,20.4725,21.625,0,442.5,0.003213128,no
4316,20.5,21.6,0,437.5,0.003214873,no
4317,20.5,21.6,0,435,0.003214873,no
4318,20.39,21.6,0,434,0.003193005,no
4319,20.39,21.6,0,438,0.003193005,no
4320,20.39,21.63333333,0,431,0.003197958,no
4321,20.39,21.7,0,430,0.003207864,no
4322,20.39,21.76,0,436.6666667,0.003216779,no
4323,20.39,21.76,0,439.3333333,0.003216779,no
4324,20.5,21.89,0,437,0.003258262,no
4325,20.39,21.79,0,443.5,0.003221237,no
4326,20.39,21.89,0,435,0.003236097,no
4327,20.39,21.89,0,434,0.003236097,no
4328,20.39,21.89,0,437.6666667,0.003236097,no
4329,20.39,22,0,441.5,0.003252444,no
4330,20.39,22,0,433,0.003252444,no
4331,20.39,22,0,433.3333333,0.003252444,no
4332,20.39,22,0,433,0.003252444,no
4333,20.39,22,0,432,0.003252444,no
4334,20.39,22.1,0,439,0.003267305,no
4335,20.39,22.05,0,441,0.003259875,no
4336,20.39,22.1,0,442.5,0.003267305,no
4337,20.39,22.1,0,444.5,0.003267305,no
4338,20.39,22.1,0,440,0.003267305,no
4339,20.39,22.2,0,433,0.003282168,no
4340,20.39,22.2,0,436,0.003282168,no
4341,20.39,22.2,0,441,0.003282168,no
4342,20.39,22.245,0,433,0.003288856,no
4343,20.35666667,22.29,0,434.3333333,0.00328873,no
4344,20.34,22.29,0,434,0.003285328,no
4345,20.34,22.34,0,437,0.003292736,no
4346,20.29,22.34,0,438.5,0.003282525,no
4347,20.29,22.29,0,439,0.00327514,no
4348,20.39,22.39,0,432,0.003310408,no
4349,20.34,22.445,0,442,0.003308295,no
4350,20.29,22.5,0,439.3333333,0.00330616,no
4351,20.29,22.5,0,432,0.00330616,no
4352,20.29,22.6,0,434,0.003320932,no
4353,20.29,22.6,0,434,0.003320932,no
4354,20.29,22.65,0,435,0.003328319,no
4355,20.29,22.7,0,437,0.003335705,no
4356,20.29,22.7,0,437,0.003335705,no
4357,20.29,22.7,0,437,0.003335705,no
4358,20.29,22.7,0,436,0.003335705,no
4359,20.29,22.745,0,438,0.003342353,no
4360,20.29,22.79,0,428,0.003349002,no
4361,20.29,22.79,0,433,0.003349002,no
4362,20.29,22.79,0,435,0.003349002,no
4363,20.29,22.89,0,439.5,0.003363776,no
4364,20.29,22.89,0,438.5,0.003363776,no
4365,20.29,22.89,0,440,0.003363776,no
4366,20.29,23,0,438,0.003380029,no
4367,20.2,22.89,0,437,0.00334501,no
4368,20.29,23,0,435.5,0.003380029,no
4369,20.245,22.9725,0,436,0.003366537,no
4370,20.26,22.99666667,0,435.25,0.003373241,no
4371,20.2,23,0,432,0.003361172,no
4372,20.245,23.05,0,436,0.003377956,no
4373,20.245,23.05,0,441,0.003377956,no
4374,20.2,23,0,437,0.003361172,no
4375,20.2,23.1,0,438,0.003375865,no
4376,20.2,23.1,0,436,0.003375865,no
4377,20.2,23.23,0,438,0.003394967,no
4378,20.2,23.2,0,435,0.003390559,no
4379,20.2,23.29,0,441,0.003403784,no
4380,20.2,23.29,0,436,0.003403784,no
4381,20.1,23.29,0,434.5,0.003382675,no
4382,20.15,23.29,0,438,0.003393215,no
4383,20.15,23.29,0,439,0.003393215,no
4384,20.2,23.35666667,0,440,0.003413581,no
4385,20.15,23.29,0,441.5,0.003393215,no
4386,20.15,23.34,0,439.5,0.003400539,no
4387,20.2,23.39,0,439,0.003418479,no
4388,20.1,23.34,0,436.5,0.003389976,no
4389,20.2,23.34,0,433,0.003411131,no
4390,20.1,23.39,0,439,0.003397278,no
4391,20.2,23.46333333,0,439.3333333,0.003429256,no
4392,20.2,23.445,0,435,0.003426562,no
4393,20.15,23.55,0,438.5,0.003431304,no
4394,20.15,23.5,0,441,0.003423979,no
4395,20.15,23.6,0,441,0.00343863,no
4396,20.15,23.65,0,442,0.003445955,no
4397,20.15,23.65,0,440,0.003445955,no
4398,20.15,23.6,0,440,0.00343863,no
4399,20.2,23.745,0,444,0.003470652,no
4400,20.2,23.7,0,443,0.003464038,no
4401,20.15,23.7,0,441.5,0.003453281,no
4402,20.2,23.7,0,440.5,0.003464038,no
4403,20.15,23.895,0,440,0.003481853,no
4404,20.15,24,0,442,0.003497239,no
4405,20.1,24.05,0,434.5,0.003493678,no
4406,20.13333333,24.03333333,0,437.6666667,0.003498494,no
4407,20.1,24.06666667,0,441.6666667,0.003496113,no
4408,20.1,24,0,436,0.003486374,no
4409,20.1,24.15,0,440,0.003508287,no
4410,20.1,24.1,0,445,0.003500982,no
4411,20.1,24.1,0,441,0.003500982,no
4412,20.1,24.2,0,443,0.003515591,no
4413,20.1,24.1,0,438.5,0.003500982,no
4414,20.2,24.1,0,439,0.003522834,no
4415,20.1,24,0,444,0.003486374,no
4416,20.1,24.05,0,438.5,0.003493678,no
4417,20.1,24.2,0,439,0.003515591,no
4418,20.1,24.15,0,437,0.003508287,no
4419,20.1,24.2,0,435.3333333,0.003515591,no
4420,20.1,24.2,0,440,0.003515591,no
4421,20.1,24.2,0,435,0.003515591,no
4422,20.05,24.2,0,440,0.003504665,no
4423,20.1,24.245,0,439.5,0.003522166,no
4424,20.1,24.245,0,445,0.003522166,no
4425,20.05,24.245,0,442,0.003511219,no
4426,20.06666667,24.29,0,441,0.003521425,no
4427,20,24.32333333,0,441.5,0.003511674,no
4428,20.1,24.39,0,440,0.00354335,no
4429,20.06666667,24.46333333,0,439.3333333,0.003546697,no
4430,20.1,24.5,0,446,0.003559423,no
4431,20,24.445,0,445,0.00352934,no
4432,20,24.5,0,444,0.003537326,no
4433,20.1,24.6,0,445,0.003574034,no
4434,20,24.5,0,443.5,0.003537326,no
4435,20,24.5,0,444,0.003537326,no
4436,20.1,24.7,0,443,0.003588647,no
4437,20,24.6,0,443,0.003551846,no
4438,20,24.7,0,443,0.003566367,no
4439,20,24.7,0,442,0.003566367,no
4440,20,24.7,0,447,0.003566367,no
4441,20,24.745,0,441.5,0.003572902,no
4442,20,24.79,0,441.6666667,0.003579437,no
4443,20,24.89,0,434,0.003593959,no
4444,20,24.89,0,439,0.003593959,no
4445,20,24.89,0,440,0.003593959,no
4446,20,24.945,0,439,0.003601947,no
4447,20,25,0,437,0.003609935,no
4448,20,25,0,442,0.003609935,no
4449,20,25.06666667,0,446.3333333,0.003619617,no
4450,20,25.025,0,442,0.003613566,no
4451,20,25.1,0,440.5,0.003624459,no
4452,20,25.05,0,441,0.003617197,no
4453,20,25,0,443,0.003609935,no
4454,20,25,0,441.6666667,0.003609935,no
4455,20,25,0,438.5,0.003609935,no
4456,20,25,0,443,0.003609935,no
4457,20.025,25.025,0,440.5,0.003619198,no
4458,20.025,25.05,0,441.25,0.003622835,no
4459,20.05,25.1,0,443.5,0.003635765,no
4460,20,25,0,445.5,0.003609935,no
4461,20,25.1,0,447,0.003624459,no
4462,20,25.1,0,445,0.003624459,no
4463,20,25.06666667,0,443,0.003619617,no
4464,20.1,25.2,0,444,0.003661719,no
4465,20,25.13333333,0,445.3333333,0.0036293,no
4466,20.05,25.15,0,443,0.00364305,no
4467,20,25.2,0,440.5,0.003638983,no
4468,20,25.2,0,440.5,0.003638983,no
4469,20,25.2,0,439,0.003638983,no
4470,20.03333333,25.23,0,447,0.003650915,no
4471,20,25.2,0,447,0.003638983,no
4472,20,25.29,0,442,0.003652056,no
4473,20,25.2675,0,439,0.003648788,no
4474,20,25.29,0,440,0.003652056,no
4475,20,25.34,0,440,0.003659319,no
4476,20.03333333,25.35666667,0,442,0.003669352,no
4477,20,25.34,0,440,0.003659319,no
4478,20,25.39,0,439.5,0.003666582,no
4479,20,25.445,0,439.5,0.003674571,no
4480,20,25.5,0,440,0.003682561,no
4481,20,25.55,0,441,0.003689825,no
4482,20,25.6,0,443,0.003697088,no
4483,20,25.65,0,442,0.003704352,no
4484,20,25.7,0,445,0.003711616,no
4485,20,25.65,0,441,0.003704352,no
4486,20,25.7,0,439.5,0.003711616,no
4487,19.945,25.745,0,440,0.00370543,no
4488,20,25.84,0,434,0.003731957,no
4489,20,25.89,0,440,0.003739221,no
4490,20,25.89,0,443,0.003739221,no
4491,19.945,25.89,0,442.5,0.003726425,no
4492,19.89,25.89,0,441,0.003713667,no
4493,19.945,25.89,0,443,0.003726425,no
4494,19.92666667,25.96333333,0,444.3333333,0.003732774,no
4495,19.92666667,26,0,446.3333333,0.003738077,no
4496,19.89,26.1,0,436,0.003743971,no
4497,19.89,26.1,0,438.5,0.003743971,no
4498,20,26.1,0,436,0.003769735,no
4499,19.89,26.1,0,443,0.003743971,no
4500,19.89,26.1,0,445.5,0.003743971,no
4501,19.89,26.1,0,445.5,0.003743971,no
4502,19.89,26.2,0,441.3333333,0.003758402,no
4503,19.89,26.2,0,440,0.003758402,no
4504,19.89,26.245,0,438.5,0.003764896,no
4505,19.89,26.245,0,443.5,0.003764896,no
4506,19.89,26.2,0,441,0.003758402,no
4507,19.89,26.29,0,439,0.003771391,no
4508,19.89,26.29,0,440.5,0.003771391,no
4509,19.89,26.29,0,444,0.003771391,no
4510,19.89,26.29,0,439,0.003771391,no
4511,19.89,26.29,0,438,0.003771391,no
4512,19.89,26.29,0,438,0.003771391,no
4513,19.89,26.39,0,440,0.003785823,no
4514,19.89,26.39,0,443,0.003785823,no
4515,19.79,26.39,0,435,0.003762275,no
4516,19.89,26.6,0,439,0.003816134,no
4517,19.89,26.6,0,438,0.003816134,no
4518,19.82333333,26.6,0,440.3333333,0.003800294,no
4519,19.79,26.5,0,438,0.003778052,no
4520,19.82333333,26.6,0,440.6666667,0.003800294,no
4521,19.89,26.6,0,435.3333333,0.003816134,no
4522,19.84,26.6,0,437,0.003804249,no
4523,19.89,26.6,0,438,0.003816134,no
4524,19.89,26.6,0,441,0.003816134,no
4525,19.89,26.55,0,442,0.003808917,no
4526,19.89,26.6,0,441.5,0.003816134,no
4527,19.89,26.6,0,440.5,0.003816134,no
4528,19.89,26.6,0,443.6666667,0.003816134,no
4529,19.89,26.7,0,441,0.003830569,no
4530,19.89,26.79,0,440,0.003843561,no
4531,19.89,26.84,0,429.5,0.003850779,no
4532,19.89,26.7,0,433,0.003830569,no
4533,19.89,26.675,0,443,0.00382696,no
4534,19.89,26.7,0,438.75,0.003830569,no
4535,19.89,26.7,0,441,0.003830569,no
4536,19.89,26.79,0,443,0.003843561,no
4537,19.89,26.7,0,438.6666667,0.003830569,no
4538,19.89,26.79,0,437,0.003843561,no
4539,19.89,26.79,0,438,0.003843561,no
4540,19.89,26.79,0,437.5,0.003843561,no
4541,19.89,26.84,0,445,0.003850779,no
4542,19.89,26.89,0,443,0.003857997,no
4543,19.89,26.89333333,0,440.6666667,0.003858478,no
4544,19.89,26.945,0,441.5,0.003865937,no
4545,19.89,27,0,442.5,0.003873877,no
4546,19.89,27,0,440.5,0.003873877,no
4547,19.89,27.1,0,438,0.003888314,no
4548,19.89,27.1,0,438,0.003888314,no
4549,19.89,27.1,0,438.5,0.003888314,no
4550,19.79,27.1,0,441,0.003864124,no
4551,19.89,27.2,0,444,0.003902753,no
4552,19.89,27.245,0,441.5,0.00390925,no
4553,19.89,27.29,0,438,0.003915747,no
4554,19.89,27.29,0,441,0.003915747,no
4555,19.79,27.2,0,440.5,0.003878472,no
4556,19.79,27.23,0,443,0.003882776,no
4557,19.79,27.29,0,442,0.003891385,no
4558,19.79,27.29,0,446,0.003891385,no
4559,19.79,27.29,0,444,0.003891385,no
4560,19.79,27.29,0,438,0.003891385,no
4561,19.79,27.29,0,438,0.003891385,no
4562,19.79,27.29,0,437,0.003891385,no
4563,19.79,27.35666667,0,437,0.003900951,no
4564,19.79,27.39,0,443.5,0.003905734,no
4565,19.79,27.5,0,444,0.003921519,no
4566,19.79,27.39,0,442,0.003905734,no
4567,19.79,27.5,0,440,0.003921519,no
4568,19.79,27.5,0,441,0.003921519,no
4569,19.79,27.5,0,443.6666667,0.003921519,no
4570,19.79,27.5,0,438.3333333,0.003921519,no
4571,19.79,27.5,0,444,0.003921519,no
4572,19.79,27.5,0,444.5,0.003921519,no
4573,19.79,27.6,0,440,0.003935869,no
4574,19.79,27.65,0,441,0.003943044,no
4575,19.79,27.7,0,436.5,0.00395022,no
4576,19.745,27.7,0,435,0.003939135,no
4577,19.79,27.7,0,442,0.00395022,no
4578,19.79,27.7,0,443,0.00395022,no
4579,19.79,27.79,0,441,0.003963136,no
4580,19.7,27.79,0,439,0.00394092,no
4581,19.7,27.84,0,437,0.003948056,no
4582,19.7,27.89,0,440,0.003955192,no
4583,19.73,27.96333333,0,439,0.003973097,no
4584,19.79,28,0,438,0.003993277,no
4585,19.7,27.945,0,438,0.003963041,no
4586,19.745,27.945,0,443,0.003974198,no
4587,19.79,27.79,0,439,0.003963136,no
4588,19.745,27.79,0,441,0.003952015,no
4589,19.79,27.79,0,437.5,0.003963136,no
4590,19.79,27.79,0,439.5,0.003963136,no
4591,19.79,27.79,0,435.5,0.003963136,no
4592,19.79,27.79,0,438,0.003963136,no
4593,19.79,27.79,0,437,0.003963136,no
4594,19.79,27.79,0,434.6666667,0.003963136,no
4595,19.79,27.79,0,439,0.003963136,no
4596,19.79,27.79,0,438,0.003963136,no
4597,19.79,27.84,0,441.5,0.003970312,no
4598,19.79,27.79,0,439.5,0.003963136,no
4599,19.79,27.945,0,436,0.003985383,no
4600,19.79,28.05,0,433.5,0.004000454,no
4601,19.79,28.05,0,433,0.004000454,no
4602,19.79,28.15,0,433.5,0.004014807,no
4603,19.79,28.03333333,0,431.6666667,0.003998061,no
4604,19.79,28.1,0,431.5,0.00400763,no
4605,19.79,28.2,0,430.5,0.004021985,no
4606,19.76,28.23,0,435,0.004018754,no
4607,19.7,28.29,0,438,0.004012283,no
4608,19.745,28.34,0,439.5,0.004030737,no
4609,19.7,28.39,0,440.5,0.004026558,no
4610,19.7,28.39,0,435.5,0.004026558,no
4611,19.7,28.39,0,435.5,0.004026558,no
4612,19.7,28.445,0,438.5,0.004034409,no
4613,19.7,28.5,0,437,0.00404226,no
4614,19.7,28.5,0,430.5,0.00404226,no
4615,19.7,28.5,0,433.5,0.00404226,no
4616,19.7,28.445,0,437.5,0.004034409,no
4617,19.7,28.5,0,436.5,0.00404226,no
4618,19.7,28.5,0,439,0.00404226,no
4619,19.7,28.5,0,437,0.00404226,no
4620,19.7,28.5,0,440.5,0.00404226,no
4621,19.7,28.53333333,0,441.3333333,0.004047019,no
4622,19.7,28.56666667,0,439.6666667,0.004051777,no
4623,19.7,28.6,0,440,0.004056536,no
4624,19.65,28.6,0,439.5,0.004043878,no
4625,19.7,28.65,0,436,0.004063674,no
4626,19.65,28.65,0,438.5,0.004050994,no
4627,19.65,28.65,0,440.5,0.004050994,no
4628,19.7,28.7,0,437.5,0.004070813,no
4629,19.6,28.6,0,435,0.004031255,no
4630,19.7,28.7,0,435.5,0.004070813,no
4631,19.7,28.7,0,440,0.004070813,no
4632,19.6,28.6,0,438,0.004031255,no
4633,19.66666667,28.73,0,439.6666667,0.004066614,no
4634,19.65,28.745,0,441,0.004064514,no
4635,19.65,28.79,0,438,0.004070919,no
4636,19.7,28.945,0,440,0.004105793,no
4637,19.7,28.945,0,441.5,0.004105793,no
4638,19.6,28.89,0,439,0.004072399,no
4639,19.6,28.84,0,435,0.004065305,no
4640,19.65,28.945,0,437,0.00409298,no
4641,19.65,28.945,0,438.5,0.00409298,no
4642,19.6,28.89,0,439,0.004072399,no
4643,19.7,29,0,441,0.004113646,no
4644,19.65,28.945,0,441,0.00409298,no
4645,19.6,28.89,0,444.5,0.004072399,no
4646,19.65,28.945,0,443.5,0.00409298,no
4647,19.7,29.05,0,437.5,0.004120786,no
4648,19.7,29,0,438.5,0.004113646,no
4649,19.6,28.89,0,433.5,0.004072399,no
4650,19.7,29,0,432,0.004113646,no
4651,19.7,28.89,0,433,0.00409794,no
4652,19.66666667,28.85666667,0,433,0.004084661,no
4653,19.7,28.89,0,439,0.00409794,no
4654,19.7,29,0,440,0.004113646,no
4655,19.65,28.89,0,439,0.004085152,no
4656,19.7,28.945,0,437.5,0.004105793,no
4657,19.7,29.05,0,438,0.004120786,no
4658,19.65,28.945,0,441,0.00409298,no
4659,19.7,29.05,0,438.5,0.004120786,no
4660,19.7,29.05,0,437.5,0.004120786,no
4661,19.7,29.05,0,444,0.004120786,no
4662,19.7,29.1,0,439,0.004127925,no
4663,19.7,29.1,0,438,0.004127925,no
4664,19.66666667,29.1,0,439.6666667,0.004119333,no
4665,19.7,29,0,438,0.004113646,no
4666,19.7,29,0,438,0.004113646,no
4667,19.7,29.05,0,438.5,0.004120786,no
4668,19.7,29,0,438,0.004113646,no
4669,19.7,29.16666667,0,439.6666667,0.004137445,no
4670,19.7,29.1,0,436,0.004127925,no
4671,19.6,29.1,0,438,0.004102197,no
4672,19.66666667,29.1,0,440.6666667,0.004119333,no
4673,19.7,29.1,0,440,0.004127925,no
4674,19.65,29.2,0,435,0.004129278,no
4675,19.65,29.245,0,438,0.004135684,no
4676,19.65,29.245,0,439.5,0.004135684,no
4677,19.65,29.29,0,432.5,0.00414209,no
4678,19.65,29.34,0,433,0.004149208,no
4679,19.6,29.29,0,432,0.004129159,no
4680,19.6,29.29,0,437,0.004129159,no
4681,19.65,29.34,0,435,0.004149208,no
4682,19.6,29.29,0,438,0.004129159,no
4683,19.7,29.39,0,438,0.004169338,no
4684,19.6,29.29,0,439.3333333,0.004129159,no
4685,19.63333333,29.35666667,0,436.6666667,0.004147256,no
4686,19.6,29.39,0,432,0.00414335,no
4687,19.6,29.39,0,438,0.00414335,no
4688,19.6,29.39,0,440.6666667,0.00414335,no
4689,19.6,29.39,0,438,0.00414335,no
4690,19.6,29.39,0,438.5,0.00414335,no
4691,19.6,29.46333333,0,438.6666667,0.004153757,no
4692,19.6,29.5,0,437.5,0.004158961,no
4693,19.6,29.445,0,437,0.004151156,no
4694,19.6,29.5,0,440,0.004158961,no
4695,19.55,29.5,0,441,0.004145972,no
4696,19.6,29.5,0,438,0.004158961,no
