id,Temperature,Humidity,Light,CO2,HumidityRatio,Occupied
1259,20.89,24.978,435,727.6,0.003811692,yes
1260,20.89,25,435,729.4,0.00381507,yes
1261,20.89,25,441,730.8,0.00381507,yes
1262,20.89,25,438,731.2,0.00381507,yes
1263,20.9175,25,444,736.25,0.003821569,yes
1264,20.978,25,441,741,0.003835901,yes
1265,21,24.96333333,444,742.3333333,0.003835456,yes
1266,21,24.912,444,742.4,0.00382752,yes
1267,21.025,24.89,444,746.75,0.003830036,yes
1268,21.075,24.89,444,745,0.003841893,yes
1269,21.1,24.89,444,742,0.003847834,yes
1270,21.1,24.89,444,740.8,0.003847834,yes
1271,21.13333333,24.82333333,444,747.3333333,0.003845377,no
1272,21.16666667,24.85833333,444,745.5,0.00385877,no
1273,21.2,25.16333333,444,752.6666667,0.003914464,yes
1274,21.175,25.04041667,446.6666667,751.5,0.003889213,yes
1275,21.15,24.9175,449.3333333,750.3333333,0.003864032,yes
1276,21.18333333,25.19833333,454.6666667,754.3333333,0.00391591,yes
1277,21.2,25.34,448,765.75,0.003942121,yes
1278,21.2,25.3925,454.75,782,0.00395034,yes
1279,21.23,25.445,453,786.6666667,0.003965901,yes
1280,21.254,25.578,451.6,792,0.003992676,yes
1281,21.2,25.76333333,453,800.3333333,0.004008403,yes
1282,21.2,25.89,454.75,804.3333333,0.004028238,yes
1283,21.2,26.05,449.5,815.2,0.004053295,yes
1284,21.2,26.1,460,829.75,0.004061126,yes
1285,21.2,26.15714286,442,837.1666667,0.004070075,yes
1286,21.2,26.245,439,849,0.004083836,yes
1287,21.2,26.29,439,853.5,0.004090884,yes
1288,21.218,26.31,439,863.4,0.004098571,yes
1289,21.236,26.412,442,864.4,0.004119143,yes
1290,21.23,26.49833333,449,871.8333333,0.004131165,yes
1291,21.2225,26.525,454,872.25,0.004133435,yes
1292,21.245,26.58333333,454,876.6666667,0.004148347,yes
1293,21.26,26.56666667,454,890.3333333,0.004149571,yes
1294,21.29,26.68333333,454,895.1666667,0.004175644,yes
1295,21.29,26.76,454,901,0.004187722,yes
1296,21.29,26.79,454,910.25,0.004192449,yes
1297,21.315,26.7675,454,918.5,0.004195374,yes
1298,21.30666667,26.79,454,923.1666667,0.004196765,yes
1299,21.31,26.79,454,926.75,0.004197629,yes
1300,21.35666667,26.79,454,925.5,0.004209738,yes
1301,21.31,26.83,463,927.6,0.004203939,yes
1302,21.29,26.89,457.75,935,0.004208204,yes
1303,21.35,26.934,463,932,0.004230778,yes
1304,21.34,26.945,464,935.75,0.004229906,yes
1305,21.315,27,469,946.75,0.004232063,yes
1306,21.39,27,461,952,0.004251699,yes
1307,21.39,27.1,462.3333333,959.3333333,0.004267554,yes
1308,21.39,27.08,461,967,0.004264383,yes
1309,21.39,27.1,464,969,0.004267554,yes
1310,21.4175,27.22,464,982.5,0.00429386,yes
1311,21.42666667,27.23,462.3333333,983,0.004297878,yes
1312,21.412,27.272,453,985.4,0.00430066,yes
1313,21.456,27.33,453,996.2,0.004321584,yes
1314,21.48166667,27.35666667,449,1004.5,0.004332683,yes
1315,21.5,27.312,458,1004.4,0.004330452,yes
1316,21.5,27.315,460.25,1009.25,0.004330931,yes
1317,21.54,27.718,461,1019,0.004406134,yes
1318,21.55,27.5,464,1034.25,0.004373932,yes
1319,21.6,27.46333333,464,1035.333333,0.004381539,yes
1320,21.6,27.46333333,464,1031,0.004381539,yes
1321,21.6,27.4725,467.75,1028.25,0.004383012,yes
1322,21.6,27.456,473,1030,0.004380361,yes
1323,21.6,27.5,479,1032.25,0.00438743,yes
1324,21.6,27.6,479,1033.5,0.004403497,yes
1325,21.6,27.54,479,1045,0.004393857,yes
1326,21.6,27.525,474,1040.25,0.004391447,yes
1327,21.6,27.56666667,472.3333333,1044,0.004398142,yes
1328,21.625,27.625,477.75,1041.25,0.004414309,yes
1329,21.64,27.716,476,1045.8,0.004433048,yes
1330,21.66,27.83,479,1054.2,0.0044569,yes
1331,21.68333333,27.84,474,1054.8,0.004464925,yes
1332,21.65,27.84,474,1069.8,0.004455767,yes
1333,21.7,27.84,474,1073.666667,0.00446951,yes
1334,21.7,27.912,474,1073.4,0.004481152,yes
1335,21.7,28.0725,474,1076.75,0.004507106,yes
1336,21.7,27.9675,474,1086.75,0.004490127,yes
1337,21.7,27.89333333,484,1086.666667,0.004478133,yes
1338,21.7,27.945,479,1078.833333,0.004486488,yes
1339,21.7,27.912,483,1077.6,0.004481152,yes
1340,21.7,27.9725,489,1080.5,0.004490935,yes
1341,21.7,27.9175,489,1088.75,0.004482041,yes
1342,21.7,27.89,489,1083.666667,0.004477594,yes
1343,21.7,27.85666667,482,1076.166667,0.004472204,yes
1344,21.7,27.934,480.6,1079.4,0.004484709,yes
1345,21.7,28.1,495.25,1088,0.004511553,yes
1346,21.7,27.90833333,484.8333333,1092.5,0.004480559,yes
1347,21.7,27.96166667,484,1094.666667,0.004489183,yes
1348,21.718,27.974,484,1091.4,0.004496158,yes
1349,21.7,28.1,484,1101.666667,0.004511553,yes
1350,21.79,28.06666667,484,1111,0.004531198,yes
1351,21.718,28.1,484,1119.4,0.004516557,yes
1352,21.76,28.08333333,484,1122.5,0.004525545,yes
1353,21.7675,28.125,495.25,1127.5,0.004534401,yes
1354,21.73,28.13333333,499,1131,0.004525296,yes
1355,21.775,28.05,499,1127.833333,0.00452431,yes
1356,21.77714286,28.08571429,499,1128.857143,0.00453071,yes
1357,21.79,28.125,499,1123.5,0.004540685,yes
1358,21.79,28.158,490.6,1127.8,0.004546051,yes
1359,21.79,28.26,502,1148.666667,0.00456264,yes
1360,21.84,28.1,493,1151.5,0.004550598,yes
1361,21.82333333,28.13333333,493,1142.333333,0.004551366,yes
1362,21.87,28.252,493,1142,0.004583846,yes
1363,21.89,28.18333333,495.6666667,1146,0.004578251,yes
1364,21.89,28.254,499.4,1142.2,0.004589815,yes
1365,21.89,28.29,509,1159.8,0.004595706,yes
1366,21.89,28.31,500.6,1168,0.004598979,yes
1367,21.89,28.37571429,506.4285714,1181.142857,0.004609734,yes
1368,21.89,28.39,510,1180,0.004612072,yes
1369,21.89,28.37571429,503,1183.714286,0.004609734,yes
1370,21.89,28.30666667,503,1189.666667,0.004598434,yes
1371,21.89,28.315,503,1190,0.004599797,yes
1372,21.89,28.31,512,1178.8,0.004598979,yes
1373,21.89,28.365,518,1173,0.00460798,yes
1374,21.912,28.37,518,1170.6,0.004615038,yes
1375,21.89,28.39,518,1178.6,0.004612072,yes
1376,21.89,28.445,513,1193.5,0.004621073,yes
1377,21.89,28.445,513,1201.5,0.004621073,yes
1378,21.89,28.5,511.3333333,1189.666667,0.004630075,yes
1379,21.89,28.33,518.2,1190.4,0.004602252,yes
1380,21.90833333,28.30833333,513,1172.666667,0.004603894,yes
1381,21.945,28.29,513,1177.75,0.004611274,yes
1382,21.934,28.29,519,1184.8,0.004608157,yes
1383,22,28.29,528,1188.25,0.004626889,yes
1384,21.98166667,28.29,528,1189.5,0.004621679,yes
1385,21.945,28.29,528,1191.5,0.004611274,yes
1386,21.978,28.29,532.8,1193,0.004620638,yes
1387,22,28.29,534.25,1190,0.004626889,yes
1388,22,28.29,528,1198.5,0.004626889,yes
1389,22,28.2,523,1198,0.00461206,yes
1390,22,28.218,526,1194.2,0.004615026,yes
1391,22,28.2225,534.25,1185,0.004615767,yes
1392,22,28.2675,538,1194,0.004623182,yes
1393,22.025,28.2575,538,1193.125,0.004628639,yes
1394,22.06,28.274,538,1190.4,0.00464133,yes
1395,22.05,28.34,532.25,1192.25,0.004649389,yes
1396,22.1,28.39,547.5,1200.5,0.004671979,yes
1397,22.08,28.37,544.2,1198.6,0.004662932,yes
1398,22.1,28.39,536.3333333,1197,0.004671979,yes
1399,22.1,28.365,535,1197.5,0.004667834,yes
1400,22.06,28.35,534.2,1203,0.004653899,yes
1401,22.1,28.39,533.6666667,1206.5,0.004671979,yes
1402,22.08333333,28.35833333,533.6666667,1207.166667,0.004661954,yes
1403,22.1,28.39,535,1213,0.004671979,yes
1404,22.1,28.35666667,547,1211.5,0.004666452,yes
1405,22.1,28.372,553.4,1208.2,0.004668994,yes
1406,22.1,28.2,550.5,1209.25,0.004640478,yes
1407,22.1,28.2,543.6666667,1201.666667,0.004640478,yes
1408,22.15,28.1,550.75,1189.75,0.004638116,yes
1409,22.1,28.2,555,1191,0.004640478,yes
1410,22.11666667,28.06666667,555,1192.166667,0.004623103,yes
1411,22.16666667,28,557.6666667,1184.333333,0.004626217,yes
1412,22.18,28.06,555,1176.4,0.00464,yes
1413,22.13333333,28,557.6666667,1175.666667,0.004616762,yes
1414,22.16,27.956,556.4,1173.8,0.004617004,yes
1415,22.2,27.9175,555,1170.75,0.00462193,yes
1416,22.175,27.945,555,1170.25,0.004619424,yes
1417,22.18333333,27.80666667,555,1168,0.004598739,yes
1418,22.2,27.82333333,555,1160.833333,0.004606224,yes
1419,22.2,27.79,546.5,1161,0.004600665,yes
1420,22.2,27.79,538,1166,0.004600665,yes
1421,22.2,27.772,543,1164.4,0.004597663,yes
1422,22.2,27.7225,550.5,1157.75,0.004589408,yes
1423,22.2,27.772,543,1148.6,0.004597663,yes
1424,22.2,27.7225,547,1153.75,0.004589408,yes
1425,22.2,27.7,544.2,1152.4,0.004585655,yes
1426,22.175,27.7,543,1147.25,0.004578627,yes
1427,22.2,27.7,544.25,1147.5,0.004585655,yes
1428,22.2,27.7,548,1144,0.004585655,yes
1429,22.2,27.64285714,535.7142857,1137.857143,0.004576126,no
1430,22.2,27.7,543,1133,0.004585655,yes
1431,22.2,27.6,538,1121.2,0.004568979,yes
1432,22.2,27.51666667,549.3333333,1110.833333,0.004555083,yes
1433,22.2,27.5,547,1093.25,0.004552304,yes
1434,22.2,27.54,538.6,1093.2,0.004558974,yes
1435,22.2,27.56666667,549.3333333,1102.5,0.004563421,yes
1436,22.2,27.52,548.6,1104.4,0.004555639,yes
1437,22.2,27.58,543,1101.75,0.004565644,yes
1438,22.2,27.6,548.5,1098.75,0.004568979,yes
1439,22.2,27.56,555,1092.4,0.004562309,yes
1440,22.2,27.5,555,1094,0.004552304,yes
1441,22.254,27.56,556.4,1092.4,0.004577446,yes
1442,22.2225,27.575,556.6666667,1081.666667,0.004571115,yes
1443,22.245,27.58333333,562,1077,0.004578822,yes
1444,22.254,27.54,555.6,1074.4,0.004574099,yes
1445,22.29,27.55,558,1072.25,0.004585884,yes
1446,22.29,27.5,563.4,1070.4,0.0045775,yes
1447,22.272,27.5,570,1071,0.004572451,yes
1448,22.29,27.48166667,565.8333333,1078.166667,0.004574426,yes
1449,22.29,27.5,553,1071.75,0.0045775,yes
1450,22.29,27.445,561.8333333,1066.833333,0.004568278,yes
1451,22.29,27.456,562.4,1068.4,0.004570123,yes
1452,22.29,27.37,560.6,1064.2,0.004555703,yes
1453,22.29,27.35666667,559.6666667,1060.333333,0.004553467,yes
1454,22.30666667,27.39,569.8333333,1061.5,0.004563717,yes
1455,22.33,27.37,581,1057,0.004566887,yes
1456,22.35,27.33,593,1057.8,0.004565756,yes
1457,22.39,27.29,601,1065,0.004570212,yes
1458,22.39,27.29,600.4,1064.2,0.004570212,yes
1459,22.39,27.254,616,1061.8,0.004564139,yes
1460,22.39,27.29,603.6,1064,0.004570212,no
1461,22.39,27.2675,587.5,1065.25,0.004566416,no
1462,22.39,27.2,575,1050.5,0.00455503,no
1463,22.39,27.14,579.2,1045.2,0.004544908,yes
1464,22.434,27.04,584.8,1049.6,0.004540259,yes
1465,22.42666667,27.03333333,609.6666667,1041.333333,0.004537094,yes
1466,22.42666667,27.03333333,625.6666667,1038,0.004537094,yes
1467,22.42666667,26.98166667,629.6666667,1035.166667,0.004528359,yes
1468,22.5,27,617,1040,0.00455185,yes
1469,22.5,27,624.8,1036.25,0.00455185,yes
1470,22.5,26.96333333,641.3333333,1033.25,0.004545623,yes
1471,22.5,26.89,659.4,1037,0.00453317,yes
1472,22.58,26.81,644.6,1031.2,0.004541763,yes
1473,22.575,26.79,653,1033,0.004536962,yes
1474,22.6,26.79,659,1032.25,0.004543905,yes
1475,22.6,26.79,660,1030.166667,0.004543905,yes
1476,22.6,26.7225,668.5,1033,0.004532373,yes
1477,22.66666667,26.71333333,652.5,1030.333333,0.004549314,yes
1478,22.675,26.675,652.75,1028.5,0.004545053,yes
1479,22.7,26.7,654.2,1020.4,0.0045563,yes
1480,22.7,26.68333333,656.1666667,1023.666667,0.004553435,yes
1481,22.7225,26.6,650.75,1021.25,0.004545356,yes
1482,22.745,26.6,663.75,1014.75,0.004551609,yes
1483,22.745,26.55,651,1017,0.004542991,yes
1484,22.79,26.51666667,648.3333333,1014.166667,0.004549734,yes
1485,22.79,26.6,651,1022.5,0.004564138,yes
1486,22.79,26.525,651,1027.25,0.004551175,yes
1487,22.84,26.5,651,1022,0.004560757,yes
1488,22.87,26.456,657.8,1019,0.004561474,yes
1489,22.89,26.445,668,1020.75,0.004565133,yes
1490,22.89,26.39,668,1015.5,0.004555569,yes
1491,22.90833333,26.39,663.6666667,1016,0.004560668,yes
1492,22.956,26.39,664.6,1011,0.00457395,yes
1493,22.96333333,26.29,668,1018.666667,0.004558529,yes
1494,23,26.29,662.3333333,1006.333333,0.004568734,yes
1495,22.956,26.236,647.8,1008.2,0.004547063,yes
1496,23,26.2,651.6666667,1009.333333,0.004552979,yes
1497,23,26.2,651.6666667,1006.166667,0.004552979,yes
1498,23.02,26.16,650,1004.4,0.004551524,yes
1499,23.025,26.125,653.75,999.75,0.004546776,yes
1500,23.05,26.08333333,660,994.1666667,0.004546394,yes
1501,23.1,26,656,992.5,0.004545592,yes
1502,23.1,26,660,995.6666667,0.004545592,yes
1503,23.1,26,655,994,0.004545592,yes
1504,23.14,26,660,990.2,0.004556682,yes
1505,23.18,26,655,993.4,0.004567796,yes
1506,23.2,26,650,998.5,0.004573361,yes
1507,23.2,26,651.6666667,997.25,0.004573361,yes
1508,23.2,25.945,653.1666667,992.5,0.004563616,yes
1509,23.2225,25.9175,653.75,996.5,0.004564992,yes
1510,23.2225,25.815,659.75,993.75,0.004546806,yes
1511,23.26,25.85666667,338.3333333,997.3333333,0.004564605,no
1512,23.29,25.97833333,197.1666667,996.5,0.004594621,no
1513,23.272,25.87,184,998.6,0.004570312,no
1514,23.29,25.89,173.2,993.4,0.004578883,no
1515,23.2675,25.865,193,994.25,0.004568171,no
1516,23.29,25.89,193,990.1666667,0.004578883,no
1517,23.245,25.825,178,984,0.004554814,no
1518,23.254,25.85,184,983.6,0.004561753,no
1519,23.26,25.79333333,186,983.3333333,0.004553342,no
1520,23.272,25.772,178,974.6,0.004552872,no
1521,23.245,25.715,178,961,0.004535271,no
1522,23.29,25.7225,173.5,954.25,0.004549043,no
1523,23.245,25.7,174.5,951.5,0.004532606,no
1524,23.215,25.68333333,169.6666667,952.5,0.004521382,no
1525,23.215,25.68333333,168.5,946.3333333,0.004521382,no
1526,23.2,25.6,171,942,0.004502493,no
1527,23.2,25.6,176,933.2,0.004502493,no
1528,23.2,25.58,176,928.8,0.00449895,no
1529,23.2,25.55,177.25,924,0.004493635,no
1530,23.2,25.55,171,918,0.004493635,no
1531,23.2,25.5,171,912.75,0.004484778,no
1532,23.2,25.5,171,907,0.004484778,no
1533,23.18571429,25.52857143,268.7142857,899.2857143,0.004485936,no
1534,23.2,25.7,538.75,917.25,0.004520208,yes
1535,23.2,25.792,627.6,919.8,0.004536508,no
1536,23.2,25.65,638,938.25,0.00451135,no
1537,23.2,25.53333333,634,922.1666667,0.004490683,no
1538,23.2,25.5,629,899,0.004484778,no
1539,23.2,25.51666667,557.6666667,895.3333333,0.00448773,no
1540,23.2,25.7225,547,899.75,0.004524195,yes
1541,23.2,25.54,543,894.4,0.004491864,yes
1542,23.18333333,25.51666667,561.8333333,880.3333333,0.004483179,yes
1543,23.15,25.5,597.75,879.75,0.004471146,yes
1544,23.2,25.5,561.5,870.5,0.004484778,yes
1545,23.2,25.5,598.4,866.2,0.004484778,yes
1546,23.18,25.5,609.6,866.4,0.004479321,yes
1547,23.2,25.525,587,869.75,0.004489207,yes
1548,23.2,25.58,596.8,874.2,0.00449895,yes
1549,23.175,25.6,595,877.5,0.004495645,yes
1550,23.18333333,25.7,608.3333333,879,0.004515624,yes
1551,23.2,25.68,611.6,875.5,0.004516665,yes
1552,23.2,25.7,610.2,881.3333333,0.004520208,yes
1553,23.218,25.7,616.6,882.4,0.004525164,yes
1554,23.23,25.715,608.3333333,883,0.004531133,yes
1555,23.254,25.68,609,884.5,0.004531535,yes
1556,23.2675,25.7225,599,888.25,0.004542819,yes
1557,23.272,25.772,594.8,889.4,0.004552872,yes
1558,23.29,25.79,585.75,895,0.004561068,yes
1559,23.29,25.79,584.8,894.4,0.004561068,yes
1560,23.29,25.79,592.75,898.25,0.004561068,yes
1561,23.29,25.79,586.5,898,0.004561068,yes
1562,23.29,25.79,585,898.8,0.004561068,yes
1563,23.29,25.79,576.75,901,0.004561068,yes
1564,23.29,25.79,566,900.1428571,0.004561068,yes
1565,23.29,25.7675,560,898.25,0.004557059,yes
1566,23.29,25.754,566,895.6,0.004554654,yes
1567,23.29,25.79333333,569.3333333,892.3333333,0.004561662,yes
1568,23.29,26.16,561,911.1666667,0.004626991,yes
1569,23.29,25.89,561,912,0.004578883,yes
1570,23.29,25.89,561,913,0.004578883,yes
1571,23.29,26.05916667,558.3,921.4,0.004609024,yes
1572,23.29,26.22833333,555.6,929.8,0.004639167,yes
1573,23.29,26.456,558.8,951.8,0.004679739,yes
1574,23.29,26.575,546,956.75,0.004700948,yes
1575,23.29,26.62,546,968,0.004708968,yes
1576,23.29,26.754,542.8,966,0.004732852,yes
1577,23.29,26.79,544.8,971.8,0.004739269,yes
1578,23.29,26.87,541.4,983,0.00475353,yes
1579,23.33,26.956,538,993.6,0.004780483,yes
1580,23.29,27,538.4,999.6,0.004776705,yes
1581,23.35,27.08,538.4,1005.4,0.00480849,yes
1582,23.315,27.1,534.5,1013.75,0.004801833,yes
1583,23.29,27.14,538.8,1019.8,0.004801664,yes
1584,23.29,27.26,531,1023,0.004823059,yes
1585,23.29,27.40833333,526.8333333,1027.5,0.004849508,yes
1586,23.29,27.4175,526.75,1038.5,0.004851143,yes
1587,23.29,27.5,519.6666667,1049,0.004865854,yes
1588,23.29,27.5,505.8,1051.8,0.004865854,yes
1589,23.31857143,27.58571429,493,1056,0.004889635,yes
1590,23.29,27.65,503.5,1054.5,0.004892604,yes
1591,23.29,27.772,496.2,1066.6,0.004914362,yes
1592,23.29,27.7,513,1074,0.004901521,yes
1593,23.29,27.79,520.5,1068.25,0.004917572,yes
1594,23.33,27.874,528,1075.6,0.004944578,yes
1595,23.29,27.9175,516.75,1085.25,0.004940313,yes
1596,23.29,27.96333333,513,1096.333333,0.004948489,yes
1597,23.30428571,28.01428571,503.7142857,1099.142857,0.00496189,yes
1598,23.32333333,28.1,503,1108.833333,0.004982968,yes
1599,23.29,28.1,498,1117,0.004972867,yes
1600,23.29,28.236,481.6,1116,0.004997128,yes
1601,23.29,28.35,484,1120.2,0.005017466,yes
1602,23.29,28.39,483.4,1120.6,0.005024603,yes
1603,23.29,28.53333333,485,1129.333333,0.005050177,yes
1604,23.29,28.575,478,1132.25,0.005057611,yes
1605,23.29,28.6,478.75,1132.5,0.005062072,yes
1606,23.29,28.68333333,474,1142.833333,0.005076942,yes
1607,23.29,28.772,473,1152,0.005092765,yes
1608,23.29,28.79,474,1156.75,0.005095977,yes
1609,23.29,28.89,479,1159.333333,0.005113823,yes
1610,23.254,28.912,476,1160.8,0.005106541,yes
1611,23.245,28.92,467.75,1160,0.005105166,yes
1612,23.236,28.978,464,1167,0.005112685,yes
1613,23.2,29.05,464,1171,0.005114263,yes
1614,23.2225,29.15,464,1175.5,0.005139054,yes
1615,23.2,29.2,453,1181,0.005140889,yes
1616,23.2,29.2,464,1192,0.005140889,yes
1617,23.2,29.2,464,1197.75,0.005140889,yes
1618,23.2,29.254,461,1198.2,0.005150475,yes
1619,23.2,29.33,464,1196.5,0.005163966,yes
1620,23.2,29.35666667,464,1203.25,0.0051687,yes
1621,23.14,29.456,469,1209,0.005167402,yes
1622,23.125,29.4725,469,1212.25,0.005165594,yes
1623,23.1,29.5,463,1219.6,0.005162577,yes
1624,23.1,29.55,465.25,1218.75,0.0051714,yes
1625,23.1,29.6,466,1221.6,0.005180223,yes
1626,23.1,29.62,469,1219.8,0.005183753,yes
1627,23.1,29.7,466.5,1224.666667,0.00519787,yes
1628,23.1,29.745,469,1233.75,0.005205812,yes
1629,23.1,29.84,469,1235.75,0.005222578,yes
1630,23.1,29.84,469,1239.5,0.005222578,yes
1631,23.08571429,29.89,465.6666667,1245,0.005226846,yes
1632,23.06666667,29.85666667,464,1247.25,0.005214905,yes
1633,23.025,29.9175,469,1246,0.005212351,yes
1634,23.01666667,29.96333333,462.3333333,1245.166667,0.005217749,yes
1635,23,30,465,1254.6,0.005218876,yes
1636,23,30,461,1261.2,0.005218876,yes
1637,23,30,464,1261,0.005218876,yes
1638,23,30.01666667,462.3333333,1263.666667,0.005221799,yes
1639,23,30.06,461,1270.2,0.005229401,yes
1640,23,30.075,464,1273.25,0.005232033,yes
1641,23,30.12,461,1280.2,0.005239927,yes
1642,23,30.15,469,1284.5,0.00524519,yes
1643,23,30.23,462.3333333,1285.166667,0.005259225,yes
1644,23,30.29,462.3333333,1290.666667,0.005269752,yes
1645,22.96857143,30.30428571,460.4285714,1294.571429,0.005262152,yes
1646,22.9175,30.29,464,1294,0.005243272,yes
1647,22.912,30.29,461,1301,0.005241511,yes
1648,22.90833333,30.30666667,462.3333333,1313.166667,0.005243245,yes
1649,22.89,30.34,464,1312.75,0.005243185,yes
1650,22.945,30.39,469,1311.5,0.005269572,yes
1651,22.92666667,30.37333333,469,1317.6,0.005260764,yes
1652,22.96333333,30.39,469,1327.5,0.005275475,yes
1653,22.93714286,30.39142857,469,1330.285714,0.005267293,yes
1654,22.934,30.456,466,1330,0.005277566,yes
1655,22.9175,30.5,465.25,1328.75,0.005279932,yes
1656,22.93714286,30.40571429,456.1428571,1330,0.00526979,yes
1657,22.956,30.412,454,1321.8,0.005276962,yes
1658,22.89,30.445,454,1321.5,0.005261484,yes
1659,22.934,30.6,454,1331.6,0.005302732,yes
1660,22.90833333,30.6,454,1336.833333,0.005294425,yes
1661,22.89,30.68,454,1340,0.005302442,yes
1662,22.945,30.7,454,1350.75,0.005323785,yes
1663,22.89,30.675,454,1356,0.005301571,yes
1664,22.89,30.675,454,1351.75,0.005301571,yes
1665,22.89,30.745,454,1360.166667,0.005313772,yes
1666,22.89,30.79,454,1364.2,0.005321616,yes
1667,22.89,30.754,454,1363.2,0.005315341,yes
1668,22.89,30.79,454,1363.166667,0.005321616,yes
1669,22.89,30.79,454,1367,0.005321616,yes
1670,22.89,30.79,454,1368.5,0.005321616,yes
1671,22.912,30.79,454,1365.8,0.005328774,yes
1672,22.89,30.89,454,1361.6,0.005339048,yes
1673,22.89,30.865,465.25,1372,0.00533469,yes
1674,22.89,30.89,465.25,1385.25,0.005339048,yes
1675,22.89,30.89,469,1386.4,0.005339048,yes
1676,22.89,30.89,469,1393.166667,0.005339048,yes
1677,22.89,30.85,469,1393,0.005332075,yes
1678,22.89,30.79,460,1389,0.005321616,yes
1679,22.89,30.79,454,1385.2,0.005321616,yes
1680,22.89,30.85666667,454,1377.333333,0.005333238,yes
1681,22.89,30.85666667,454,1383.833333,0.005333238,yes
1682,22.89,30.83,442,1388.6,0.005328589,yes
1683,22.89,30.865,449.5,1377.5,0.00533469,yes
1684,22.89,30.89,451.6,1374,0.005339048,yes
1685,22.89,30.89,451.6,1377.6,0.005339048,yes
1686,22.89,30.89,456.8,1373,0.005339048,yes
1687,22.865,30.84,444,1372.25,0.005322195,yes
1688,22.89,30.89,444,1376,0.005339048,yes
1689,22.84,30.84,444,1361.75,0.00531407,yes
1690,22.79,30.81,444,1356.6,0.005292653,yes
1691,22.79,30.84,444,1363,0.005297851,yes
1692,22.79,30.83,444,1363.8,0.005296118,yes
1693,22.79,30.89,444,1363.5,0.005306513,yes
1694,22.79,30.89,444,1369.333333,0.005306513,yes
1695,22.79,30.9175,444,1366.25,0.005311278,yes
1696,22.79,30.89,444,1372.571429,0.005306513,yes
1697,22.79,30.89,444,1361.666667,0.005306513,yes
1698,22.79,30.89,444,1367.25,0.005306513,yes
1699,22.79,30.89,444,1359,0.005306513,yes
1700,22.79,30.934,444,1363.8,0.005314137,yes
1701,22.79,30.89,444,1353.75,0.005306513,yes
1702,22.79,31,444,1356.333333,0.005325572,yes
1703,22.79,31,444,1363.8,0.005325572,yes
1704,22.772,31.02,444,1364,0.005323174,yes
1705,22.79,31.05,444,1373.333333,0.005334235,yes
1706,22.7675,31.125,440.25,1374.25,0.005339878,yes
1707,22.79,31.08333333,444,1369,0.005340011,yes
1708,22.79,31.075,444.75,1360.75,0.005338567,yes
1709,22.79,31.11428571,441.2857143,1359.5,0.005345374,yes
1710,22.745,31.15,447,1366.333333,0.005336854,yes
1711,22.772,31.2,439.8,1377,0.005354329,yes
1712,22.79,31.2,441,1379.5,0.005360226,yes
1713,22.745,31.2,442.5,1379.25,0.005345494,yes
1714,22.7225,31.2,442.5,1381.5,0.005338141,yes
1715,22.745,31.29,438,1381,0.005361046,yes
1716,22.73,31.16666667,441,1374,0.005334836,yes
1717,22.73,31.21333333,441,1372.5,0.005342893,yes
1718,22.7,31.1,442.5,1369.75,0.005313565,yes
1719,22.7,31.12,443.4,1368.6,0.005317012,yes
1720,22.715,31.2,441,1368.333333,0.005335692,yes
1721,22.7,31.16666667,441,1365.333333,0.005325053,yes
1722,22.715,31.2,441,1370.5,0.005335692,yes
1723,22.715,31.2,441,1366.333333,0.005335692,yes
1724,22.7,31.2,442.5,1373.5,0.005330797,yes
1725,22.745,31.2225,438,1378.5,0.005349382,yes
1726,22.7,31.272,441,1377.166667,0.005343205,yes
1727,22.7,31.245,447,1401.166667,0.005338552,yes
1728,22.7,31.2675,442.5,1395.333333,0.005342429,yes
1729,22.7,31.29,447,1401,0.005346307,yes
1730,22.7,31.29,444,1400.5,0.005346307,yes
1731,22.7,31.29,447,1394,0.005346307,yes
1732,22.7,31.29,447,1394.6,0.005346307,yes
1733,22.7,31.29,447,1389.666667,0.005346307,yes
1734,22.7,31.29,447,1377.2,0.005346307,yes
1735,22.7,31.29,447,1387,0.005346307,yes
1736,22.7,31.37571429,439,1393.428571,0.005361078,yes
1737,22.7,31.39,447,1393.75,0.00536354,yes
1738,22.7,31.39,441.4,1392.6,0.00536354,yes
1739,22.7,31.37,438.6,1394.2,0.005360094,yes
1740,22.7,31.4175,440,1396.25,0.00536828,yes
1741,22.7,31.39,443.5,1390.5,0.00536354,yes
1742,22.7225,31.365,436.5,1397.5,0.005366615,yes
1743,22.7,31.4175,433,1398.25,0.00536828,yes
1744,22.7,31.4725,433,1402.25,0.005377759,yes
1745,22.7,31.37857143,433,1398,0.005361571,yes
1746,22.7,31.29,433,1384.25,0.005346307,yes
1747,22.7,31.29,433,1387.333333,0.005346307,yes
1748,22.7,31.29,433,1392.5,0.005346307,yes
1749,22.7,31.236,433,1384.8,0.005337001,yes
1750,22.7225,31.315,433,1388,0.005357986,yes
1751,22.7,31.27,433,1384.6,0.00534286,yes
1752,22.7,31.275,433,1373.333333,0.005343722,yes
1753,22.7,31.18,433,1368.8,0.005327351,yes
1754,22.7,31.2,433,1364,0.005330797,yes
1755,22.7,31.15,433,1357.5,0.005322181,yes
1756,22.7,31.2,433,1352,0.005330797,yes
1757,22.7,31.2,433,1357,0.005330797,yes
1758,22.7,31.1,433,1361.75,0.005313565,yes
1759,22.7,31.1,433,1356,0.005313565,yes
1760,22.7,31.1,433,1344.25,0.005313565,yes
